PubmedID,Maggie,Nandita,David,Melody,Rahul,Anshu,Samantha ,Nada,Henry,Ashwin
7476852,,,,,,,,,,
7579614,,,,,,,,,,
7495168,,,,,,,,,,
8589418,,,,,,,,,,
7768916,,,,,,,,,,
18645791,,,,,,,,,,
7785824,,,,,,,,,,
7893712,,,,,,,,,,
7860753,,,,,,,,,,
8669377,,,,,,,,,,
8588259,,,,,,,,,,
7814341,,,,,,,,,,
7792390,,,,,,,,,,
7960114,,,,,,,,,,
7802084,,,,,,,,,,
7734840,,,,,,,,,,
24177771,,,,,,,,,,
7953731,,,,,,,,,,
7822234,,,,,,,,,,
7915554,,,,,,,,,,
7526753,,,,,,,,,,
8195201,,,,,,,,,,
7911348,,,,,,,,,,
8191543,,,,,,,,,,
8045376,,,,,,,,,,
8248801,,,,,,,,,,
8244926,,,,,,,,,,
8275100,,,,,,,,,,
8218177,,,,,,,,,,
7901750,,,,,,,,,,
8274773,,,,,,,,,,
8214131,,,,,,,,,,
8370733,,,,,,,,,,
8229013,,,,,,,,,,
8325868,,,,,,,,,,
8333480,,,,,,,,,,
8317506,,,,,,,,,,
8102347,,,,,,,,,,
8486657,,,,,,,,,,
8514141,,,,,,,,,,
8100724,,,,,,,,,,
8517803,,,,,,,,,,
8440937,,,,,,,,,,
8451902,,,,,,,,,,
8431660,,,,,,,,,,
8277354,,,,,,,,,,
7678759,,,,,,,,,,
1471670,,,,,,,,,,
1362973,,,,,,,,,,
1459910,,,,,,,,,,
1402022,,,,,,,,,,
1337128,,,,,,,,,,
1508200,,,,,,,,,,
1329587,,,,,,,,,,
1506246,,,,,,,,,,
24203022,,,,,,,,,,
1393271,,,,,,,,,,
1567876,,,,,,,,,,
1577682,,,,,,,,,,
1546863,,,,,,,,,,
1537802,,,,,,,,,,
1553796,,,,,,,,,,
1502996,,,,,,,,,,
1346546,,,,,,,,,,
1815711,,,,,,,,,,
1763199,,,,,,,,,,
1833866,,,,,,,,,,
1804358,,,,,,,,,,
1868082,,,,,,,,,,
1663926,,,,,,,,,,
1794038,,,,,,,,,,
24221430,,,,,,,,,,
1909957,,,,,,,,,,
1882140,,,,,,,,,,
1673458,,,,,,,,,,
2000978,,,,,,,,,,
1649514,,,,,,,,,,
2012339,,,,,,,,,,
2012338,,,,,,,,,,
1899092,,,,,,,,,,
1987055,,,,,,,,,,
1816168,,,,,,,,,,
1795294,,,,,,,,,,
1366313,,,,,,,,,,
2100531,,,,,,,,,,
2085147,,,,,,,,,,
1982081,,,,,,,,,,
1980208,,,,,,,,,,
2124632,,,,,,,,,,
2116903,,,,,,,,,,
2373469,,,,,,,,,,
2163366,,,,,,,,,,
2163217,,,,,,,,,,
2111300,,,,,,,,,,
1692481,,,,,,,,,,
2185527,,,,,,,,,,
2304278,,,,,,,,,,
2223596,,,,,,,,,,
2104211,,,,,,,,,,
2697320,,,,,,,,,,
2511848,,,,,,,,,,
16347996,,,,,,,,,,
2794150,,,,,,,,,,
2797890,,,,,,,,,,
2925516,,,,,,,,,,
2466771,,,,,,,,,,
2562964,,,,,,,,,,
11537308,,,,,,,,,,
2689286,,,,,,,,,,
2975635,,,,,,,,,,
3149693,,,,,,,,,,
3046637,,,,,,,,,,
2458318,,,,,,,,,,
3397185,,,,,,,,,,
2845839,,,,,,,,,,
3042614,,,,,,,,,,
3165265,,,,,,,,,,
3162386,,,,,,,,,,
3288555,,,,,,,,,,
3162890,,,,,,,,,,
3143893,,,,,,,,,,
2891618,,,,,,,,,,
2463214,,,,,,,,,,
3323032,,,,,,,,,,
2449101,,,,,,,,,,
3610318,,,,,,,,,,
3310013,,,,,,,,,,
3605502,,,,,,,,,,
2435549,,,,,,,,,,
2434950,,,,,,,,,,
3804440,,,,,,,,,,
3551418,,,,,,,,,,
3549040,,,,,,,,,,
3541719,,,,,,,,,,
3793594,,,,,,,,,,
3028737,,,,,,,,,,
2430801,,,,,,,,,,
3534274,,,,,,,,,,
3025681,,,,,,,,,,
3490828,,,,,,,,,,
3093089,,,,,,,,,,
3089083,,,,,,,,,,
3023906,,,,,,,,,,
3015722,,,,,,,,,,
3081642,,,,,,,,,,
3524550,,,,,,,,,,
3527991,,,,,,,,,,
3510892,,,,,,,,,,
3105226,,,,,,,,,,
3025566,,,,,,,,,,
2416691,,,,,,,,,,
3930747,,,,,,,,,,
3927804,,,,,,,,,,
3902029,,,,,,,,,,
3891736,,,,,,,,,,
3889746,,,,,,,,,,
3888841,,,,,,,,,,
2580303,,,,,,,,,,
3885216,,,,,,,,,,
3936878,,,,,,,,,,
3913844,,,,,,,,,,
6480104,,,,,,,,,,
6739127,,,,,,,,,,
6540060,,,,,,,,,,
6370266,,,,,,,,,,
6607800,,,,,,,,,,
6395687,,,,,,,,,,
6370790,,,,,,,,,,
6319645,,,,,,,,,,
6658287,,,,,,,,,,
6886426,,,,,,,,,,
6350178,,,,,,,,,,
6353453,,,,,,,,,,
6195063,,,,,,,,,,
6226416,,,,,,,,,,
11542737,,,,,,,,,,
6337603,,,,,,,,,,
6195107,,,,,,,,,,
6809839,,,,,,,,,,
7048334,,,,,,,,,,
6804375,,,,,,,,,,
6277873,,,,,,,,,,
6895749,,,,,,,,,,
7055169,,,,,,,,,,
6763916,,,,,,,,,,
6795274,,,,,,,,,,
7287757,,,,,,,,,,
6794041,,,,,,,,,,
7027918,,,,,,,,,,
7462159,,,,,,,,,,
6774978,,,,,,,,,,
6989838,,,,,,,,,,
7380561,,,,,,,,,,
16345489,,,,,,,,,,
118165,,,,,,,,,,
118703,,,,,,,,,,
381292,,,,,,,,,,
390303,,,,,,,,,,
385184,,,,,,,,,,
552091,,,,,,,,,,
222686,,,,,,,,,,
372759,,,,,,,,,,
220196,,,,,,,,,,
95790,,,,,,,,,,
365763,,,,,,,,,,
369556,,,,,,,,,,
363511,,,,,,,,,,
361089,,,,,,,,,,
25807,,,,,,,,,,
915285,,,,,,,,,,
325138,,,,,,,,,,
863509,,,,,,,,,,
323852,,,,,,,,,,
402265,,,,,,,,,,
321408,,,,,,,,,,
788778,,,,,,,,,,
974921,,,,,,,,,,
971958,,,,,,,,,,
795246,,,,,,,,,,
1062787,,,,,,,,,,
819409,,,,,,,,,,
1107437,,,,,,,,,,
61770,,,,,,,,,,
1104116,,,,,,,,,,
6436,,,,,,,,,,
1097575,,,,,,,,,,
11400430,,,,,,,,,,
4585594,,,,,,,,,,
4791973,,,,,,,,,,
4729599,,,,,,,,,,
4655411,,,,,,,,,,
4570984,,,,,,,,,,
5144719,,,,,,,,,,
4999814,,,,,,,,,,
4919488,,,,,,,,,,
5472188,,,,,,,,,,
4186510,,,,,,,,,,
4895876,,,,,,,,,,
4318274,,,,,,,,,,
4897026,,,,,,,,,,
4314904,,,,,,,,,,
4300511,,,,,,,,,,
17737475,,,,,,,,,,
13933686,,,,,,,,,,
27038170,,,,,,,,,,
26620532,,,,,,,,,,
25514023,,,,,,,,,,
24464504,,,,,,,,,,
22948749,,,,,,,,,,
18384685,,,,,,,,,,
12713335,,,,,,,,,,
11772638,,,,,,,,,,
10978158,,,,,,,,,,
10094704,,,,,,,,,,
7984109,,,,,,,,,,
32521192,,,,,,,,,,
33196027,,,,,,,,,,
33124745,,,,,,,,,,
33090059,,,,,,,,,,
33048293,,,,,,,,,,
32981183,,,,,,,,,,
32976884,,,,,,,,,,
32974563,,,,,,,,,,
32947799,,,,,,,,,,
32876564,,,,,,,,,,
32867060,,,,,,,,,,
32865821,,,,,,,,,,
32813930,,,,,,,,,,
32778049,,,,,,,,,,
32751054,,,,,,,,,,
32749925,,,,,,,,,,
32612717,,,,,,,,,,
32592751,,,,,,,,,,
32547501,,,,,,,,,,
32501236,,,,,,,,,,
32431922,,,,,,,,,,
32414000,,,,,,,,,,
32388710,,,,,,,,,,
32349319,,,,,,,,,,
32339954,,,,,,,,,,
32320394,,,,,,,,,,
32233097,,,,,,,,,,
32182360,,,,,,,,,,
32152759,,,,,,,,,,
32130434,,,,,,,,,,
32113187,,,,,,,,,,
32102449,,,,,,,,,,
32093403,,,,,,,,,,
32072214,,,,,,,,,,
32063893,,,,,,,,,,
31960057,,,,,,,,,,
31932622,,,,,,,,,,
31915901,,,,,,,,,,
31889413,,,,,,,,,,
31867798,,,,,,,,,,
31841946,,,,,,,,,,
31838662,,,,,,,,,,
31808100,,,,,,,,,,
31805738,,,,,,,,,,
31777252,,,,,,,,,,
31768651,,,,,,,,,,
31763071,,,,,,,,,,
31755060,,,,,,,,,,
31749787,,,,,,,,,,
31745129,,,,,,,,,,
31743110,,,,,,,,,,
31732785,,,,,,,,,,
31724124,,,,,,,,,,
31723039,,,,,,,,,,
31699895,,,,,,,,,,
31682116,,,,,,,,,,
31647188,,,,,,,,,,
31636075,,,,,,,,,,
31584128,,,,,,,,,,
31546084,,,,,,,,,,
31545606,,,,,,,,,,
31522352,,,,,,,,,,
31514343,,,,,,,,,,
31506974,,,,,,,,,,
31494206,,,,,,,,,,
31493456,,,,,,,,,,
31480154,,,,,,,,,,
31478652,,,,,,,,,,
31416125,,,,,,,,,,
31415748,,,,,,,,,,
31412801,,,,,,,,,,
31357130,,,,,,,,,,
31330067,,,,,,,,,,
31307579,,,,,,,,,,
31261933,,,,,,,,,,
31260173,,,,,,,,,,
31241934,,,,,,,,,,
31199070,,,,,,,,,,
31187339,,,,,,,,,,
31168634,,,,,,,,,,
31132321,,,,,,,,,,
31127494,,,,,,,,,,
31102065,,,,,,,,,,
31093837,,,,,,,,,,
31065755,,,,,,,,,,
31040281,,,,,,,,,,
31002232,,,,,,,,,,
31000743,,,,,,,,,,
30992106,,,,,,,,,,
30982114,,,,,,,,,,
30964891,,,,,,,,,,
30948090,,,,,,,,,,
30921696,,,,,,,,,,
30910733,,,,,,,,,,
30897487,,,,,,,,,,
30891011,,,,,,,,,,
30890691,,,,,,,,,,
30847903,,,,,,,,,,
30793213,,,,,,,,,,
30734704,,,,,,,,,,
30663302,,,,,,,,,,
30654427,,,,,,,,,,
30627594,,,,,,,,,,
30600533,,,,,,,,,,
30592566,,,,,,,,,,
30528012,,,,,,,,,,
30506400,,,,,,,,,,
30500421,,,,,,,,,,
30456393,,,,,,,,,,
30413737,,,,,,,,,,
30412731,,,,,,,,,,
30404817,,,,,,,,,,
30391777,,,,,,,,,,
30386884,,,,,,,,,,
30353928,,,,,,,,,,
30350322,,,,,,,,,,
30324223,,,,,,,,,,
30321571,,,,,,,,,,
30319566,,,,,,,,,,
30307512,,,,,,,,,,
30303264,,,,,,,,,,
30286115,,,,,,,,,,
30284812,,,,,,,,,,
30248429,,,,,,,,,,
30218032,,,,,,,,,,
30170364,,,,,,,,,,
30155768,,,,,,,,,,
30154210,,,,,,,,,,
30149290,,,,,,,,,,
30144522,,,,,,,,,,
30143139,,,,,,,,,,
30141623,,,,,,,,,,
30120871,,,,,,,,,,
30120868,,,,,,,,,,
30107436,,,,,,,,,,
30095155,,,,,,,,,,
30091703,,,,,,,,,,
30065711,,,,,,,,,,
30048131,,,,,,,,,,
30043999,,,,,,,,,,
30001594,,,,,,,,,,
29996471,,,,,,,,,,
29973712,,,,,,,,,,
29966672,,,,,,,,,,
29956836,,,,,,,,,,
29953353,,,,,,,,,,
29951787,,,,,,,,,,
29908139,,,,,,,,,,
29844505,,,,,,,,,,
29771297,,,,,,,,,,
29769379,,,,,,,,,,
29744631,,,,,,,,,,
29729318,,,,,,,,,,
29717135,,,,,,,,,,
29712418,,,,,,,,,,
29686109,,,,,,,,,,
29632245,,,,,,,,,,
29632075,,,,,,,,,,
29618517,,,,,,,,,,
29618355,,,,,,,,,,
29605458,,,,,,,,,,
29592961,,,,,,,,,,
29582201,,,,,,,,,,
29556424,,,,,,,,,,
29538715,,,,,,,,,,
29518089,,,,,,,,,,
29491142,,,,,,,,,,
29427590,,,,,,,,,,
29417378,,,,,,,,,,
29413958,,,,,,,,,,
29408291,,,,,,,,,,
29407231,,,,,,,,,,
29391661,,,,,,,,,,
29367606,,,,,,,,,,
29361537,,,,,,,,,,
29313452,,,,,,,,,,
29277474,,,,,,,,,,
29273144,,,,,,,,,,
29264784,,,,,,,,,,
29229504,,,,,,,,,,
29196171,,,,,,,,,,
29136931,,,,,,,,,,
29128310,,,,,,,,,,
29126943,,,,,,,,,,
29124651,,,,,,,,,,
29111047,,,,,,,,,,
29084291,,,,,,,,,,
29071584,,,,,,,,,,
29064056,,,,,,,,,,
29056495,,,,,,,,,,
29046437,,,,,,,,,,
28976245,,,,,,,,,,
28976230,,,,,,,,,,
28947364,,,,,,,,,,
28943271,,,,,,,,,,
28887544,,,,,,,,,,
28836047,,,,,,,,,,
28821932,,,,,,,,,,
28768765,,,,,,,,,,
28756135,,,,,,,,,,
28724956,,,,,,,,,,
28712709,,,,,,,,,,
28712540,,,,,,,,,,
28688342,,,,,,,,,,
28676891,,,,,,,,,,
28646312,,,,,,,,,,
28600876,,,,,,,,,,
28600792,,,,,,,,,,
28594867,,,,,,,,,,
28592485,,,,,,,,,,
28580924,,,,,,,,,,
28567442,,,,,,,,,,
28548640,,,,,,,,,,
28547323,,,,,,,,,,
28474422,,,,,,,,,,
28468279,,,,,,,,,,
28450245,,,,,,,,,,
28445599,,,,,,,,,,
28444450,,,,,,,,,,
28385593,,,,,,,,,,
28349308,,,,,,,,,,
28344648,,,,,,,,,,
28341912,,,,,,,,,,
28322256,,,,,,,,,,
28241730,,,,,,,,,,
28205250,,,,,,,,,,
28156044,,,,,,,,,,
28112235,,,,,,,,,,
28063921,,,,,,,,,,
28060828,,,,,,,,,,
28045600,,,,,,,,,,
32624797,,,,,,,,,,
27939332,,,,,,,,,,
27912184,,,,,,,,,,
27791133,,,,,,,,,,
27776248,,,,,,,,,,
27770862,,,,,,,,,,
27766485,,,,,,,,,,
27603123,,,,,,,,,,
27532872,,,,,,,,,,
27505164,,,,,,,,,,
27505068,,,,,,,,,,
27498012,,,,,,,,,,
27470705,,,,,,,,,,
27466817,,,,,,,,,,
27368738,,,,,,,,,,
27357405,,,,,,,,,,
27289060,,,,,,,,,,
27231711,,,,,,,,,,
27178791,,,,,,,,,,
27173965,,,,,,,,,,
27135009,,,,,,,,,,
27134112,,,,,,,,,,
27100386,,,,,,,,,,
27071533,,,,,,,,,,
27068363,,,,,,,,,,
27036328,,,,,,,,,,
26996382,,,,,,,,,,
26973637,,,,,,,,,,
26973057,,,,,,,,,,
26971029,,,,,,,,,,
26899525,,,,,,,,,,
26840089,,,,,,,,,,
26828117,,,,,,,,,,
26802977,,,,,,,,,,
26760765,,,,,,,,,,
26760525,,,,,,,,,,
26637353,,,,,,,,,,
26585386,,,,,,,,,,
26556405,,,,,,,,,,
26541268,,,,,,,,,,
26527546,,,,,,,,,,
26524379,,,,,,,,,,
26493703,,,,,,,,,,
26376435,,,,,,,,,,
26291411,,,,,,,,,,
26209032,,,,,,,,,,
26208634,,,,,,,,,,
26201481,,,,,,,,,,
26094315,,,,,,,,,,
26051694,,,,,,,,,,
26008744,,,,,,,,,,
25997673,,,,,,,,,,
25975619,,,,,,,,,,
25973856,,,,,,,,,,
25935396,,,,,,,,,,
25863901,,,,,,,,,,
25858293,,,,,,,,,,
25819161,,,,,,,,,,
25768292,,,,,,,,,,
25762990,,,,,,,,,,
25739996,,,,,,,,,,
25736893,,,,,,,,,,
25661515,,,,,,,,,,
27047065,,,,,,,,,,
25627402,,,,,,,,,,
25586080,,,,,,,,,,
28324547,,,,,,,,,,
25494982,,,,,,,,,,
25478598,,,,,,,,,,
25459835,,,,,,,,,,
25406714,,,,,,,,,,
25326324,,,,,,,,,,
25293673,,,,,,,,,,
25244073,,,,,,,,,,
25173674,,,,,,,,,,
25163887,,,,,,,,,,
25086433,,,,,,,,,,
24975806,,,,,,,,,,
24908186,,,,,,,,,,
24905045,,,,,,,,,,
24839603,,,,,,,,,,
24835915,,,,,,,,,,
24748430,,,,,,,,,,
24728783,,,,,,,,,,
24728505,,,,,,,,,,
24530549,,,,,,,,,,
24519629,,,,,,,,,,
24470304,,,,,,,,,,
24417359,,,,,,,,,,
24367657,,,,,,,,,,
24332730,,,,,,,,,,
24284557,,,,,,,,,,
24279899,,,,,,,,,,
24203275,,,,,,,,,,
24097049,,,,,,,,,,
24046256,,,,,,,,,,
24012483,,,,,,,,,,
23921469,,,,,,,,,,
23722833,,,,,,,,,,
23686744,,,,,,,,,,
23568201,,,,,,,,,,
23314396,,,,,,,,,,
23306130,,,,,,,,,,
23290768,,,,,,,,,,
23279885,,,,,,,,,,
28324329,,,,,,,,,,
22940903,,,,,,,,,,
22832889,,,,,,,,,,
22780904,,,,,,,,,,
22526803,,,,,,,,,,
22467237,,,,,,,,,,
22395479,,,,,,,,,,
22282623,,,,,,,,,,
23741864,,,,,,,,,,
22099375,,,,,,,,,,
22066220,,,,,,,,,,
21956743,,,,,,,,,,
21953458,,,,,,,,,,
21875790,,,,,,,,,,
21808130,,,,,,,,,,
21750993,,,,,,,,,,
21571528,,,,,,,,,,
21182538,,,,,,,,,,
20862751,,,,,,,,,,
19824039,,,,,,,,,,
19819129,,,,,,,,,,
19592163,,,,,,,,,,
19575758,,,,,,,,,,
19306572,,,,,,,,,,
19186822,,,,,,,,,,
19147107,,,,,,,,,,
19111380,,,,,,,,,,
19028092,,,,,,,,,,
19012265,,,,,,,,,,
18811008,,,,,,,,,,
18760442,,,,,,,,,,
18585197,,,,,,,,,,
18575116,,,,,,,,,,
18468645,,,,,,,,,,
18310033,,,,,,,,,,
18296046,,,,,,,,,,
18280679,,,,,,,,,,
18165370,,,,,,,,,,
18043954,,,,,,,,,,
18038247,,,,,,,,,,
17897697,,,,,,,,,,
17728128,,,,,,,,,,
17464072,,,,,,,,,,
17420595,,,,,,,,,,
17337542,,,,,,,,,,
17333091,,,,,,,,,,
16921958,,,,,,,,,,
16905217,,,,,,,,,,
16874551,,,,,,,,,,
16810451,,,,,,,,,,
16802103,,,,,,,,,,
16736591,,,,,,,,,,
16716940,,,,,,,,,,
16624377,,,,,,,,,,
16620207,,,,,,,,,,
16579475,,,,,,,,,,
16342766,,,,,,,,,,
16337374,,,,,,,,,,
16310728,,,,,,,,,,
16258046,,,,,,,,,,
16245874,,,,,,,,,,
16243275,,,,,,,,,,
16238744,,,,,,,,,,
16233834,,,,,,,,,,
16233786,,,,,,,,,,
16232986,,,,,,,,,,
16232582,,,,,,,,,,
16211383,,,,,,,,,,
16205985,,,,,,,,,,
16125594,,,,,,,,,,
15927746,,,,,,,,,,
15900740,,,,,,,,,,
15878605,,,,,,,,,,
15861535,,,,,,,,,,
15767694,,,,,,,,,,
15715638,,,,,,,,,,
15702256,,,,,,,,,,
15352448,,,,,,,,,,
15322355,,,,,,,,,,
15221222,,,,,,,,,,
15068372,,,,,,,,,,
15056887,,,,,,,,,,
14697229,,,,,,,,,,
14687978,,,,,,,,,,
14514049,,,,,,,,,,
12967013,,,,,,,,,,
12967002,,,,,,,,,,
12882010,,,,,,,,,,
12859648,,,,,,,,,,
12829302,,,,,,,,,,
12800143,,,,,,,,,,
12743754,,,,,,,,,,
12742316,,,,,,,,,,
12729692,,,,,,,,,,
12694922,,,,,,,,,,
12483604,,,,,,,,,,
12467453,,,,,,,,,,
12382053,,,,,,,,,,
12226734,,,,,,,,,,
12226720,,,,,,,,,,
12192519,,,,,,,,,,
12147483,,,,,,,,,,
12147352,,,,,,,,,,
12111165,,,,,,,,,,
12073136,,,,,,,,,,
11925758,,,,,,,,,,
11876417,,,,,,,,,,
11822905,,,,,,,,,,
11762590,,,,,,,,,,
11682191,,,,,,,,,,
11499930,,,,,,,,,,
11440481,,,,,,,,,,
11341322,,,,,,,,,,
11302162,,,,,,,,,,
11302154,,,,,,,,,,
11282654,,,,,,,,,,
11229908,,,,,,,,,,
11229891,,,,,,,,,,
11214801,,,,,,,,,,
11157249,,,,,,,,,,
11105249,,,,,,,,,,
11036692,,,,,,,,,,
10797952,,,,,,,,,,
10733908,,,,,,,,,,
10620684,,,,,,,,,,
10581437,,,,,,,,,,
10543810,,,,,,,,,,
10461376,,,,,,,,,,
10068795,,,,,,,,,,
10052116,,,,,,,,,,
9841646,,,,,,,,,,
9783422,,,,,,,,,,
9782503,,,,,,,,,,
9732471,,,,,,,,,,
9630841,,,,,,,,,,
9308179,,,,,,,,,,
16535672,,,,,,,,,,
16535665,,,,,,,,,,
9212438,,,,,,,,,,
9212427,,,,,,,,,,
9634856,,,,,,,,,,
8932295,,,,,,,,,,
7574582,,,,,,,,,,
7961424,,,,,,,,,,
24421122,,,,,,,,,,
16349035,,,,,,,,,,
7679011,,,,,,,,,,
1575493,,,,,,,,,,
2253112,,,,,,,,,,
2259289,,,,,,,,,,
14543142,,,,,,,,,,
4004209,,,,,,,,,,
25764161,,,,,,,,,,
25077071,,,,,,,,,,
24127555,,,,,,,,,,
23685425,,,,,,,,,,
23228398,,,,,,,,,,
22958291,,,,,,,,,,
19265141,,,,,,,,,,
17579070,,,,,,,,,,
12672064,,,,,,,,,,
10820258,,,,,,,,,,
10774747,,,,,,,,,,
1766373,,,,,,,,,,
30808996,,,,,,,,,,
27999209,,,,,,,,,,
25267294,,,,,,,,,,
20603643,,,,,,,,,,
20061370,,,,,,,,,,
17129579,,,,,,,,,,
15133081,,,,,,,,,,
14676214,,,,,,,,,,
12509449,,,,,,,,,,
27906629,,,,,,,,,,
12876357,,,,,,,,,,
9602145,,,,,,,,,,
33152342,,,,,,,,,,
33019786,,,,,,,,,,
32739746,,,,,,,,,,
32642910,,,,,,,,,,
32189063,,,,,,,,,,
32024622,,,,,,,,,,
32017676,,,,,,,,,,
31999235,,,,,,,,,,
31857811,,,,,,,,,,
31672725,,,,,,,,,,
31657970,,,,,,,,,,
31576875,,,,,,,,,,
31536768,,,,,,,,,,
31211016,,,,,,,,,,
31078691,,,,,,,,,,
31015500,,,,,,,,,,
30773907,,,,,,,,,,
30376156,,,,,,,,,,
30352070,,,,,,,,,,
30332583,,,,,,,,,,
30295480,,,,,,,,,,
30060210,,,,,,,,,,
29976948,,,,,,,,,,
29765020,,,,,,,,,,
29519562,,,,,,,,,,
29250490,,,,,,,,,,
29184018,,,,,,,,,,
28694176,,,,,,,,,,
28580643,,,,,,,,,,
28262636,,,,,,,,,,
28138544,,,,,,,,,,
28093054,,,,,,,,,,
27591283,,,,,,,,,,
27354713,,,,,,,,,,
27288634,,,,,,,,,,
26967002,,,,,,,,,,
26408987,,,,,,,,,,
25983020,,,,,,,,,,
25893675,,,,,,,,,,
25730273,,,,,,,,,,
25712433,,,,,,,,,,
25650771,,,,,,,,,,
25644211,,,,,,,,,,
25540279,,,,,,,,,,
25535402,,,,,,,,,,
25446914,,,,,,,,,,
25010333,,,,,,,,,,
24975814,,,,,,,,,,
24918364,,,,,,,,,,
24852352,,,,,,,,,,
24569637,,,,,,,,,,
24211572,,,,,,,,,,
24150607,,,,,,,,,,
24012569,,,,,,,,,,
23720318,,,,,,,,,,
23423792,,,,,,,,,,
23386218,,,,,,,,,,
23379730,,,,,,,,,,
22422653,,,,,,,,,,
22226759,,,,,,,,,,
21919572,,,,,,,,,,
21904870,,,,,,,,,,
21753052,,,,,,,,,,
21197590,,,,,,,,,,
21154411,,,,,,,,,,
21058299,,,,,,,,,,
20979070,,,,,,,,,,
20817854,,,,,,,,,,
20698532,,,,,,,,,,
20061482,,,,,,,,,,
19241370,,,,,,,,,,
19192973,,,,,,,,,,
18709443,,,,,,,,,,
18656485,,,,,,,,,,
18218711,,,,,,,,,,
17523190,,,,,,,,,,
17376830,,,,,,,,,,
17096419,,,,,,,,,,
16331424,,,,,,,,,,
16251366,,,,,,,,,,
15718389,,,,,,,,,,
15697179,,,,,,,,,,
15685600,,,,,,,,,,
15522305,,,,,,,,,,
15316243,,,,,,,,,,
14669868,,,,,,,,,,
12913416,,,,,,,,,,
12824501,,,,,,,,,,
11992526,,,,,,,,,,
11991357,,,,,,,,,,
11902780,,,,,,,,,,
11854485,,,,,,,,,,
11818171,,,,,,,,,,
11435609,,,,,,,,,,
11294765,,,,,,,,,,
11161448,,,,,,,,,,
11120598,,,,,,,,,,
10706738,,,,,,,,,,
10692354,,,,,,,,,,
10497266,,,,,,,,,,
9628544,,,,,,,,,,
9526846,,,,,,,,,,
8677010,,,,,,,,,,
8604011,,,,,,,,,,
16349368,,,,,,,,,,
8048620,,,,,,,,,,
8243265,,,,,,,,,,
16349005,,,,,,,,,,
8496336,,,,,,,,,,
1612734,,,,,,,,,,
1551226,,,,,,,,,,
2053719,,,,,,,,,,
2017766,,,,,,,,,,
2203957,,,,,,,,,,
2113750,,,,,,,,,,
2443625,,,,,,,,,,
3541543,,,,,,,,,,
6997378,,,,,,,,,,
4214126,,,,,,,,,,
25205108,,,,,,,,,,
21533994,,,,,,,,,,
32929168,,,,,,,,,,
30275106,,,,,,,,,,
26617273,,,,,,,,,,
20579884,,,,,,,,,,
12624092,,,,,,,,,,
9022283,,,,,,,,,,
27487390,,,,,,,,,,
26237551,,,,,,,,,,
32350443,,,,,,,,,,
31941444,,,,,,,,,,
30718226,,,,,,,,,,
27301358,,,,,,,,,,
26688386,,,,,,,,,,
25896261,,,,,,,,,,
30869045,,,,,,,,,,
27141755,,,,,,,,,,
25034561,,,,,,,,,,
19878959,,,,,,,,,,
18285472,,,,,,,,,,
14720516,,,,,,,,,,
8051272,,,,,,,,,,
8409911,,,,,,,,,,
1548095,,,,,,,,,,
2056039,,,,,,,,,,
2094630,,,,,,,,,,
2584377,,,,,,,,,,
2664176,,,,,,,,,,
3183617,,,,,,,,,,
31040870,,,,,,,,,,
24646254,,,,,,,,,,
31943082,,,,,,,,,,
25704602,,,,,,,,,,
24777480,,,,,,,,,,
33013810,,,,,,,,,,
33002191,,,,,,,,,,
32855863,,,,,,,,,,
32787522,,,,,,,,,,
32779151,,,,,,,,,,
32579243,,,,,,,,,,
32550192,,,,,,,,,,
32544188,,,,,,,,,,
31635211,,,,,,,,,,
31635197,,,,,,,,,,
31507180,,,,,,,,,,
31422154,,,,,,,,,,
31410392,,,,,,,,,,
31391498,,,,,,,,,,
31304263,,,,,,,,,,
31284986,,,,,,,,,,
31125197,,,,,,,,,,
31071007,,,,,,,,,,
31037218,,,,,,,,,,
30995307,,,,,,,,,,
30977450,,,,,,,,,,
30940698,,,,,,,,,,
30846830,,,,,,,,,,
30647536,,,,,,,,,,
32694807,,,,,,,,,,
30173890,,,,,,,,,,
30169611,,,,,,,,,,
29970865,,,,,,,,,,
29937375,,,,,,,,,,
29588315,,,,,,,,,,
29574773,,,,,,,,,,
29551766,,,,,,,,,,
29524862,,,,,,,,,,
29431742,,,,,,,,,,
29374468,,,,,,,,,,
29300488,,,,,,,,,,
29155090,,,,,,,,,,
28988824,,,,,,,,,,
28725889,,,,,,,,,,
28644829,,,,,,,,,,
28428217,,,,,,,,,,
28158541,,,,,,,,,,
27903090,,,,,,,,,,
27758770,,,,,,,,,,
27703007,,,,,,,,,,
27438015,,,,,,,,,,
27407202,,,,,,,,,,
27351826,,,,,,,,,,
27285988,,,,,,,,,,
27120199,,,,,,,,,,
27081671,,,,,,,,,,
27026705,,,,,,,,,,
26941018,,,,,,,,,,
26427794,,,,,,,,,,
26381674,,,,,,,,,,
26288135,,,,,,,,,,
26244384,,,,,,,,,,
26195219,,,,,,,,,,
26119689,,,,,,,,,,
26002865,,,,,,,,,,
25805648,,,,,,,,,,
25773887,,,,,,,,,,
25703048,,,,,,,,,,
25415591,,,,,,,,,,
25349780,,,,,,,,,,
25255963,,,,,,,,,,
25201910,,,,,,,,,,
25013403,,,,,,,,,,
25010893,,,,,,,,,,
24953492,,,,,,,,,,
24898283,,,,,,,,,,
24763700,,,,,,,,,,
24647144,,,,,,,,,,
24552478,,,,,,,,,,
24520358,,,,,,,,,,
24372897,,,,,,,,,,
24060267,,,,,,,,,,
